CODIGO,DESCRIPCIÓN,PRECIO UNITARIO B/.,EXISTENCIA ALMACÉN CDPA MAYO 2024,EXISTENCIA ALMACÉN CDDI MAYO 2024,EXISTENCIA ALMACÉN CDCH MAYO 2024,MONTO DE EXISTENCIAS MAYO EN B/.,TOTAL DE EXISTENCIAS  DISPONIBLES MAYO 2024,EXISTENCIA ALMACÉN CDPA JUNIO 2024,EXISTENCIA ALMACÉN CDDI JUNIO 2024,EXISTENCIA ALMACÉN CDCH JUNIO 2024,MONTO DE EXISTENCIAS JUNIO EN B/.,TOTAL DE EXISTENCIAS  DISPONIBLES JUNIO 2024,EXISTENCIA ALMACÉN CDPA JULIO 2024,EXISTENCIA ALMACÉN CDDI JULIO 2024,EXISTENCIA ALMACÉN CDCH JULIO 2024,MONTO DE EXISTENCIAS JULIO EN B/.,TOTAL DE EXISTENCIAS  DISPONIBLES JULIO 2024,EXISTENCIA ALMACÉN CDPA AGOSTO 2024,EXISTENCIA ALMACÉN CDDI AGOSTO 2024,EXISTENCIA ALMACÉN CDCH AGOSTO 2024,MONTO DE EXISTENCIAS AGOSTO EN B/.,TOTAL DE EXISTENCIAS  DISPONIBLES AGOSTO 2024,EXISTENCIA ALMACÉN CDPA SEPTIEMBRE  2024,EXISTENCIA ALMACÉN CDDI SEPTIEMBRE 2024,EXISTENCIA ALMACÉN CDCH SEPTIEMBRE 2024,MONTO DE EXISTENCIAS SEPTIEMBRE EN B/.,TOTAL DE EXISTENCIAS  DISPONIBLES SEPTIEMBRE 2024
103010301,"ALUMINIO ACETATO ÁCIDO, (ACETATO DE CALCIO Y SULFATO DE ALUMÍNIO), POLVO, SOBRE,  2-3G, VÍA TÓPICA.",0.38,652792,95300,46900,302096.96,794992,523040,70400,30100,236945.2,623540,513940,67100,27750,231340.2,608790,149655,33310,20105,77166.6,203070,251660,0,5200,97606.8,256860
103012801,"TRIMETROPIN 40MG CON SULFAMETOXAZOL 200MG/5ML, SUSPENSIÓN  PEDIÁTRICA, FRASCO, 100-120ML, V.O.",0.735,54773,6172,6468,49548.555,67413,42796,1878,1008,33576.27,45682,36088,1548,1596,28835.52,39232,8186,6750,4852,14544.18,19788,9335,1162,1970,9163.245,12467
103015001,"ANTIHISTAMÍNICO CON DESCONGESTIONANTE NASAL: ANTIHISTAMÍNICO: BROMFENIRAMINA, 2MG/5ML, O CLORFENIRAMINA, 2MG/5ML, O DEXBROMFENIRAMINA, 1.5MG/5ML, O TRIPROLIDINA, 1.25MG/5ML CON DESCONGESTIONANTE NASAL: FENILEFRINA, 5MG/5ML, O PSEUDOEFEDRINA, 30MG/5ML, JARABE, FRASCO, 60-90ML, V.O.",0.65,278356,97484,42307,271795.55,418147,182364,47389,3792,151804.25,233545,205448,37071,8640,163253.35,251159,54453,13828,3035,46355.4,71316,84196,14112,9226,69897.1,107534
103015801,"HIDROXICINA, 0.2%, 10MG/5ML, JARABE, FRASCO, 180-200 ML, V.O.",1.18,0,0,0,0,0,32338,8780,1634,50447.36,42752,17148,9600,3909,36175.26,30657,13440,8291,1230,27093.98,22961,1913,3875,3988,11535.68,9776
103016601,"CLORFENIRAMINA  MALEATO, 2-2.5MG/5ML, JARABE, FRASCO, 120ML,  V.O.",0.499,217268,11350,8059,118101.823,236677,144028,1224,5493,75221.755,150745,104962,11048,2016,58894.974,118026,8883,3158,1455,6734.504,13496,41012,4506,8790,27099.692,54308
103018801,"HIERRO (SAL FERROSA), 25MG/ML DE HIERRO ELEMENTAL, GOTAS, FRASCO CON CUENTAGOTAS O GOTERO CALIBRADO, 15-30ML, V.O.",4.89,22098,54596,683,378373.53,77377,11134,12036,198,114269.52,23368,8270,11725,672,101061.63,20667,471805,1296,0,2313463.89,473101,18657,15143,1714,173663.46,35514
103019701,"PARACETAMOL (ACETAMINOFÉN), 90-100MG/ML, GOTAS, SOLUCIÓN, FRASCO CON CUENTAGOTAS O GOTERO CALIBRADO, 15-30ML, V.O.",1.25,21777,6040,864,35851.25,28681,32201,7353,2668,52777.5,42222,22630,5422,1066,36397.5,29118,7952,243,1588,12228.75,9783,873,1570,220,3328.75,2663
103019801,"PARACETAMOL (ACETAMINOFÉN), 120-160MG/5ML, JARABE O SOLUCIÓN, FRASCO, V.O.    ",0.49,447539,54076,28279,259648.06,529894,847308,5584,0,417917.08,852892,724976,4536,8026,361393.62,737538,152884,8311,3616,80757.39,164811,235267,1774,7632,119889.77,244673
103020001,"NISTATINA, 100,000UI/ML, SUSPENSIÓN, FRASCO CON CUENTAGOTAS O GOTERO CALIBRADO, 24-30ML, V.O.                                                                  ",4.4,28689,3284,1266,146251.6,33239,19930,1387,327,95233.6,21644,12331,708,1598,64402.8,14637,24517,1033,792,115904.8,26342,4196,951,836,26325.2,5983
103022101,"DICLOXACILINA, 250MG/5ML, POLVO PARA SUSPENSIÓN, FRASCO,  60–100ML, V.O.",2.97,51433,18704,3658,219171.15,73795,41098,12247,109,158758.38,53454,111418,11580,144,365731.74,123142,305731,33009,9455,1034139.15,348195,77094,5150,1784,249563.16,84028
103025101,"FERROSO FUMARATO, 140MG/5ML,  SUSPENSIÓN, FRASCO, 150-200ML, V.O.  ",3.67,28770,3874,4689,137012.11,37333,20649,1133,688,82464.9,22470,29855,988,314,114346.19,31157,2259,0,0,8290.53,2259,17334,927,990,70651.17,19251
103025201,"LÁGRIMAS ARTIFICIALES QUE CONTENGAN POLÍMEROS DE ÉSTERES DE CELULOSA,  0.2%-05% Y/O ALCOHOL POLIVINÍLICO, 1%-3%, GOTAS, SOLUCIÓN, 15-20ML, VÍA OFTÁLMICA  ",0.529,577780,86792,55791,381072.027,720363,507563,64233,33955,320442.279,605751,453880,54547,23355,281312.678,531782,611,176,252,549.631,1039,334129,39346,14400,205185.875,387875
103027401,"PIPACETATO, 40MG/ML, GOTAS, FRASCO,  15ML, V.O.",5.95,83290,571,2310,512717.45,86171,38998,1105,53,238928.2,40156,10888,1619,1212,81628.05,13719,0,0,0,0,0,24490,5754,13856,262395,44100
103030501,"POLIESTIRENO SULFONATO, POLVO, POTE O FRASCO, 453.6 G,  V.O., VÍA RECTAL",30.42,897,72,149,34009.56,1118,473,21,88,17704.44,582,324,113,158,18099.9,595,0,0,0,0,0,254,88,128,14297.4,470
103032801,"CEFALEXINA, 250MG/5ML, GRÁNULO O POLVO PARA SUSPENSIÓN O JARABE, 60- 100ML, FRASCO, V.O.",2.78,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,188610,222,722,526960.12,189554,0,0,0,0,0
103035301,"MULTIVITAMINAS GOTAS, FRASCO CON CUENTAGOTAS O GOTERO CALIBRADO, 15-30ML V.O.",5.125,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,38863,5157,5097,251724.625,49117,0,0,0,0,0
103036001,"DIFENHIDRAMINA, 12.5MG/5ML, JARABE, FRASCO 120ML, V.O.",0.65,347996,10764,12566,241361.9,371326,286816,987,2594,188758.05,290397,264072,1104,636,172777.8,265812,749,482,138,889.85,1369,123458,599,0,80637.05,124057
103037001,"METRONIDAZOL, 125MG/5ML, SUSPENSIÓN, FRASCO, 120ML, V.O.",1.92,92837,12949,5000,212709.12,110786,71975,8436,1650,157557.12,82061,60674,7598,5840,142295.04,74112,263002,89500,101300,871299.84,453802,23793,2964,1938,55094.4,28695
103039201,"PROXIMETACAÍNA (PROPARACAÍNA), 0.5% O TETRACAÍNA (AMETHOCAÍNA), 0.5%, GOTAS, SOLUCIÓN, FRASCO, 10-15ML, VÍA OFTÁLMICA.",14.29,1204,814,292,33009.9,2310,1132,648,220,28580,2000,1034,644,214,27036.68,1892,1253,0,0,17905.37,1253,254,311,64,8988.41,629
103039801,"COLESTIRAMINA RESINA, 4G, POLVO, SOBRE, V.O. ",1.55,487780,165300,180500,1292049,833580,370136,125400,141400,987250.8,636936,357436,122500,139200,959660.8,619136,56927,14300,5328,118660.25,76555,165198,56600,66400,446706.9,288198
103040801,"SEVOFLURANO, SOLUCIÓN, FRASCO, 250ML, INHALACIÓN",52,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1279,6610,6300,737828,14189,1786,30,0,94432,1816
103041201,"CLOTRIMAZOL, 1-2%, SOLUCIÓN, FRASCO, 20-30ML VÍA TÓPICA  ",1.11,68927,31677,3323,115358.97,103927,44096,15031,947,66682.14,60074,34582,19294,1886,61895.82,55762,0,0,0,0,0,30308,4141,80,38327.19,34529
103041301,"BECLOMETASONA DIPROPIONATO 50mcg/inhalación, solución en aerosol  libre de CFC, inhalador con 100-200 dosis,  Vía Bucal.",0.98,101918,0,1350,101202.64,103268,47690,248,880,47841.64,48818,1589,4990,15360,21500.22,21939,5142,765,0,5788.86,5907,0,0,140,137.2,140
103042901,"CLONAZEPAM, 2.5MG/ML, SOLUCIÓN, FRASCO, 10ML, V.O.",3.03,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,696,16545,52240.23,17241,0,0,0,0,0
103043301,"SALBUTAMOL SULFATO, 2MG/5ML, JARABE, FRASCO, 150-180ML, V.O.",1.5,9974,1121,80,16762.5,11175,7118,1066,80,12396,8264,6992,1035,15,12063,8042,19814,16244,2496,57831,38554,1647,0,0,2470.5,1647
103043401,"SALBUTAMOL BASE O SULFATO, 100MCG/INHALACIÓN, SUSPENSIÓN EN AEROSOL LIBRE DE  CFC, INHALADOR CON  200-250 DOSIS, VÍA BUCAL.",0.94,30440,47740,1440,74842.8,79620,425,17902,43000,57647.38,61327,6680,5337,22955,32873.68,34972,13126,0,4003,16101.26,17129,35,0,5800,5484.9,5835
103047001,"PIRANTEL PAMOATO 250MG CON OXANTEL 250MG/5ML, SUSPENSIÓN, FRASCO, 15ML, V.O.",2.65,107924,10220,4200,324211.6,122344,49524,23570,1450,197541.6,74544,35842,20136,7738,168847.4,63716,7165,55,3862,29367.3,11082,10002,8049,0,47835.15,18051
103047601,"TIMOLOL MALEATO O BETAXOLOL CLORHIDRATO O LEVOBUNOLOL CLORHIDRATO,  0.5%, GOTAS, SOLUCIÓN, FRASCO 5 - 15ML,  VÍA OFTÁLMICA.    ",0.29,90648,17743,8445,33882.44,116836,61658,5703,4618,20873.91,71979,40508,592,6995,13947.55,48095,960,0,0,278.4,960,87,0,168,73.95,255
103047701,"BETAMETASONA VALERATO, 0.1%,  LOCIÓN CAPILAR, FRASCO, 20-60ML, VÍA TÓPICA.",9.92,10578,2368,21176,338490.24,34122,16560,1131,7786,252731.84,25477,13490,500,7311,211305.92,21301,63714,576,1818,655791.36,66108,1754,166,2095,39828.8,4015
103048601,"SALES DE REHIDRATACIÓN ORAL,  CON UN CONTENIDO MÍNIMO DE: DEXTROSA (GLUCOSA) ANHIDRA 20G, SODIO CLORURO 3.5G,  SODIO CITRATO DIHIDRATADO 2.9G, POTASIO  CLORURO 1.5G, POLVO, SOBRE, V.O.",0.38,118948,4900,8800,50406.24,132648,1680,0,0,638.4,1680,1280,0,0,486.4,1280,20728,520,2944,9192.96,24192,120,0,0,45.6,120
103048701,"VALPROICO ÁCIDO 250mg/5ml, jarabe o suspensión, frasco, 120ml, V.O.",1.94,99140,4226,8106,216255.68,111472,115364,2424,2336,233040.56,120124,100368,1032,116,196941.04,101516,32982,15456,15248,123550.84,63686,35623,0,72,69248.3,35695
103048901,"SALBUTAMOL SULFATO, 0.5%, SOLUCIÓN, FRASCO, 20-30ML, NEBULIZACIÓN.",1.05,22650,2366,9158,35882.7,34174,8373,159,6540,15825.6,15072,31271,230,5584,38939.25,37085,300,103,0,423.15,403,11016,0,457,12046.65,11473
103049101,"LACTULOSA LIQUIDO, 667MG/ML, FRASCO, 450-500ML, V.O.        ",3.9,0,0,0,0,0,0,0,0,0,0,60360,13894,5592,311399.4,79846,23654,2184,1345,106013.7,27183,11164,2344,7432,81666,20940
103049301,"NAFAZOLINA CLORHIDRATO, 0.1%, GOTAS, SOLUCIÓN, FRASCO, 7-15ML, VÍA OFTÁLMICA.",2.35,4690,7144,345,28620.65,12179,400,2413,0,6610.55,2813,400,916,0,3092.6,1316,480,0,0,1128,480,0,0,0,0,0
103049901,"PREDNISOLONA ACETATO, 1%, GOTAS, SUSPENSION,  FRASCO 5-15ML, OFTALMICA.",6.84,10244,5784,1120,117292.32,17148,7116,4074,0,76539.6,11190,11592,3364,150,103325.04,15106,0,0,10,68.4,10,13818,964,30,101314.08,14812
103051001,"DESMOPRESINA ACETATO 0.1mg/ml, solución, frasco, 2.5ml, Vía Nasal.",58.56,1220,425,705,137616,2350,0,170,240,24009.6,410,0,37,25,3630.72,62,26426,0,1570,1639445.76,27996,690,205,5,52704,900
103053701,"CARBAMAZEPINA 100mg/5ml, suspensión, frasco, 100ml, V.O. ",6.42,7184,150,1704,58023.96,9038,3824,0,996,30944.4,4820,2184,40,422,16987.32,2646,20820,2298,2141,162162.78,25259,0,0,0,0,0
103054701,"Ipratropio bromuro, 15-20mcg/inhalación, solución en aerosol, inhalador con 200-250 dosis, vía bucal",1.974,0,0,0,0,0,0,0,0,0,0,17232,0,0,34015.968,17232,11745,1163,465,26398.302,13373,107,0,440,1079.778,547
103054801,"DICLOFÉNACO 0.1%, O FLURBIPROFEN 0.03%, O SUPROFEN 1%, GOTAS, SOLUCIÓN, FRASCO, 2.5-10 ML, VÍA OFTÁLMICA.  5ml",0.78,53514,10185,5554,54017.34,69253,39385,5769,3386,37861.2,48540,33949,4524,2326,31823.22,40799,542869,71311,65798,530382.84,679978,30802,1182,472,25315.68,32456
103055001,"CROMOGLICATO SÓDICO, 4% PESO/VOLUMEN, SOLUCIÓN, FRASCO ATOMIZADOR CON DISPOSITIVO, VÍA NASAL.",1.22,5150,9038,3504,21584.24,17692,11745,458,197,15128,12400,7046,3057,744,13233.34,10847,6895,0,0,8411.9,6895,3880,422,1357,6903.98,5659
103055201,"AMOXICILINA BASE O TRIHIDRATADA, 250MG/5ML, POLVO PARA SUSPENSIÓN O JARABE, FRASCO,  60-100ML. V.O.     ",0.053,751334,129111,120203,53034.344,1000648,775252,113148,104544,52626.032,992944,741542,103748,98824,50038.042,944114,18265,4507,2617,1345.617,25389,351826,38424,40377,22823.231,430627
103056801,"PREDNISONA O PREDNISOLONA, 1-3MG/ML, JARABE O SOLUCIÓN, 60- 120ML, V.O. ",1.48,70217,0,444,104578.28,70661,40,0,0,59.2,40,40,0,0,59.2,40,52705,1081,101,79752.76,53887,22034,0,459,33289.64,22493
103056901,"ALBENDAZOL, 40MG/ML, SUSPENSIÓN, FRASCO, V.O.",3,30631,10484,7610,146175,48725,28064,8492,6236,128376,42792,25980,7116,5332,115284,38428,85577,3420,0,266991,88997,11131,2238,1264,43899,14633
103057101,"IPRATROPIO BROMURO, 250MCG/ML, SOLUCIÓN, FRASCO, 20ML, NEBULIZACIÓN",1.62,30799,8945,591,65342.7,40335,73988,1570,725,123578.46,76283,80047,1705,164,132703.92,81916,45490,7870,3820,92631.6,57180,29654,0,1323,50182.74,30977
103057301,"LATANOPROST, 50 MCG/ML, GOTAS, SOLUCIÓN, FRASCO, 2.5ML, VÍA OFTÁLMICA.",1.68,52403,5550,9745,113732.64,67698,43053,970,1065,75747.84,45088,107276,2820,0,184961.28,110096,0,0,0,0,0,56804,1950,1170,100672.32,59924
103057401,"DORZOLAMIDA CLORHIDRATO, 2%, GOTAS, SOLUCIÓN, FRASCO, 5-10ML,  VÍA  OFTÁLMICA.",1.65,1766,7686,6208,25839,15660,61353,851,1104,104458.2,63308,86962,6100,1600,156192.3,94662,7773,0,0,12825.45,7773,22420,3060,1380,44319,26860
103057501,"LOPINAVIR 80MG CON RITONAVIR 20MG/ML, SOLUCIÓN, FRASCO, V.O.",43.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
103057801,"AMOXICILINA 400MG CON ACIDO CLAVULÁNICO 57MG (CLAVULONATO POTÁSICO), SUSPENSIÓN, FRASCO, V.O.",3.08,20102,1109,1136,68828.76,22347,14664,0,83,45420.76,14747,12579,0,0,38743.32,12579,10310,802,0,34224.96,11112,0,0,0,0,0
103057901,"BENCILO BENZOATO, 25%, loción, frasco, 120ml, Vía Tópica",9.6,1033,512,130,16080,1675,0,260,0,2496,260,0,105,0,1008,105,26,11179,3329,139526.4,14534,0,0,0,0,0
103058001,"CALAMINA, 8%, LOCIÓN, FRASCO, 120ML, VÍA TÓPICA.",3.58,11050,1839,734,48770.34,13623,12826,1114,487,51648.66,14427,11173,949,0,43396.76,12122,9829,4952,14103,103404.72,28884,8208,700,154,32441.96,9062
103058101,"COMPLEJO B, elixir o jarabe, V.O.",3.7,6505,21049,14562,155829.2,42116,170,14441,7195,80682.2,21806,98,10494,7728,67784,18320,61696,17786,290,295156.4,79772,13,5603,941,24260.9,6557
103058201,"AZELASTINA HIDROCLORURO, 0.05%,  GOTAS, SOLUCIÓN, FRASCO, VÍA  OFTÁLMICA.",3.74,22411,8674,25306,210902.34,56391,15872,6728,19744,158366.56,42344,14732,6660,19254,152016.04,40646,18460,4587,1976,93586.02,25023,5826,3244,9162,68187.68,18232
103058301,"AZITROMICINA, 200MG/5ML,  POLVO PARA SUSPENSIÓN, 15-30ML, FRASCO, V.O.",2.94,119842,32461,518,449293.74,152821,88628,24788,190,334001.64,113606,85579,24178,550,324302.58,110307,0,0,0,0,0,39990,11354,30,151039.56,51374
103059301,"BRIMONIDINA TARTRATO, 0.2%,  GOTAS,  SOLUCIÓN, FRASCO, VÍA  OFTÁLMICA",2.94,22105,2500,2575,79909.2,27180,5896,1265,1010,24022.74,8171,8170,4728,2044,43929.48,14942,96,0,0,282.24,96,6000,1568,904,24907.68,8472
103059401,"CICLOSPORINA 100mg/ml, solución con microemulsión, frasco, V.O.",184,75,0,0,13800,75,0,0,0,0,0,108,0,0,19872,108,5805,209,696,1234640,6710,0,0,0,0,0
103059601,"FLUOXETINA HIDROCLORURO 20mg/5ml, solución, frasco, V.O.",2.29,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,991,0,0,2269.39,991
103059701,"IBUPROFENO, 100MG/5ML,  SUSPENSIÓN, FRASCO, V.O.",4,0,0,0,0,0,0,0,0,0,0,8723,0,510,36932,9233,0,0,0,0,0,96,232,404,2928,732
103060201,"MOMETASONA FUROATO 200mcg/ inhalación, polvo seco, inhalador, Vía Bucal.",22.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,0,202.5,9,0,0,0,0,0
103060401,"LAMIVUDINA 10mg/ml, solución, frasco, 240-300ml, V.O.",12.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3798,216,0,48970.8,4014,144,0,0,1756.8,144
103060501,"ZIDOVUDINA 10mg/ml, solución, frasco, 240- 300ml, V.O.   (x240)",20.02,156,0,0,3123.12,156,90,3,0,1861.86,93,20,12,0,640.64,32,86630,0,0,1734332.6,86630,0,6,0,120.12,6
103060601,"FENTANILO, 25MCG, PARCHE TRANSDÉRMICO, VÍA TÓPICA.     (NARCOTICO)",3.88,6411,702,597,29914.8,7710,3798,522,324,18018.72,4644,5064,432,0,21324.48,5496,0,0,0,0,0,1737,0,0,6739.56,1737
103060801,"TIOTROPIO BROMURO, 18MCG/INHALACIÓN, POLVO SECO, INHALADOR CON DISPOSITIVO, VÍA BUCAL",2.32,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13176,4715,1065,43977.92,18956,10530,0,13050,54705.6,23580
103061001,"SODIO CLORURO, 0.85%-0.9%, GOTAS NASALES EN SOLUCIÓN, FRASCO 50ML, VÍA NASAL.   ",3.335,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,53640,0,60,179089.5,53700,0,0,0,0,0
103061101,"CALCIPOTRIOL (HIDRATO), 50MCG/G CON BETAMETASONA (DIPROPIONATO), 05MG/G, GEL FRASCO, 30G, VIA TÓPICA.",25,60404,6837,5066,1807675,72307,29492,2775,552,820475,32819,10312,6950,800,451550,18062,172155,0,0,4303875,172155,18400,455,810,491625,19665
103061201,"RIVASTIGMINA, 9MG PARCHE TRANSDÉRMICO, VÍA TÓPICA",1.05,295140,41340,360,353682,336840,162330,0,0,170446.5,162330,222180,0,0,233289,222180,1366,0,0,1434.3,1366,0,0,0,0,0
103061301,"RIVASTIGMINA, 18 MG PARCHE TRANSDÉRMICO, VÍA TÓPICA",1.28,904200,247290,58230,1548441.6,1209720,653160,0,2130,838771.2,655290,597420,0,0,764697.6,597420,0,0,0,0,0,0,0,0,0,0
103061401,"TOBRAMICINA 300mg/5ml, solución para Inhalación y Nebulizar, ampolla.",25.87,1056,168,0,31664.88,1224,0,0,0,0,0,0,0,0,0,0,5033,0,0,130203.71,5033,2266,0,0,58621.42,2266
103061701,"MOMETASONA, 50MCG/INHALACIÓN, SUSPENSIÓN ACUOSA EN AEROSOL, INHALADOR, VIA NASAL.",4.134,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,37801,0,0,156269.334,37801,4790,0,583,22211.982,5373
103061801,"TOBRAMICINA, 3MG/ML (0.3%), SOLUCION,GOTAS,VIA OFTALMICA",7.13,950,2656,76,26252.66,3682,3060,70,0,22316.9,3130,1180,60,55,9233.35,1295,0,0,0,0,0,8521,145,15,61895.53,8681
103061901,"TOBRAMICINA,0.3% C/DEXAMETASONA 0.1% SUSPENSIÓN, GOTAS, VIA OFTALMICA ",1.799,400,100,0,899.5,500,0,0,0,0,0,0,0,0,0,0,580,0,60,1151.36,640,34072,70,20,61457.438,34162
103062001,"DEXTROSA 37.5g cada 100ml, solución oral, 200ml. ",5.92,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,57482,13312,15580,511334.08,86374,0,0,0,0,0
103062101,"POLIETILENGLICOL 3350, CON ELECTROLITOS (SULFATO DE SODIO ANHIDRO, BICARBONATO DE SODIO, CLORURO DE SODIO, CLORURO DE POTASIO), POLVO PARA SOLUCION, V.O.",5.9,0,0,0,0,0,0,0,0,0,0,3280,0,0,19352,3280,229040,31717,12570,1612629.3,273327,2336,0,16,13876.8,2352
104006501,"CORTICOIDE DE BAJA POTENCIA NO FLUORINADO: DESONIDE, 0.05% o HIDROCORTISONA  0.25 -2.5%,  crema, tubo, 15-30g, Vía Tópica. ",0.595,27576,7242,3954,23069.34,38772,0,0,1830,1088.85,1830,0,0,70,41.65,70,11900,5822,11753,17537.625,29475,23488,3588,8220,21001.12,35296
104009001,"ALUMINIO ACETATO ÁCIDO, 0.050% A 0.060%, CREMA, PH: 4.0 - 4.8, TUBO, 30G VÍA TÓPICA.",1.73,293936,56186,12135,626704.61,362257,178144,23783,3032,354579.07,204959,197104,15982,2381,372757.91,215467,80814,7716,500,154021.9,89030,140706,12598,4710,273364.22,158014
104009801,"FUSIDATO SÓDICO 2%, ungüento, tubo, 15-20g, Vía Tópica.",2,205240,37430,76075,637490,318745,18280,33790,24274,152688,76344,41100,21464,27724,180576,90288,212097,71851,55656,679208,339604,0,0,1792,3584,1792
104011901,"BETAMETASONA VALERATO 0.1%, crema, tubo, 15g, Vía Tópica.",3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,43720,1015,559,135882,45294,40992,330,8558,149640,49880
104013601,"KETOCONAZOL, 1-2%, CREMA, TUBO, 15- 20G, VÍA TÓPICA.                 ",0.45,173171,80793,32014,128690.1,285978,45388,48883,4456,44427.15,98727,177458,78846,66304,145173.6,322608,2464,251,0,1221.75,2715,154244,62003,51642,120550.05,267889
104014101,"GENTAMICINA SULFATO, 0.3%, UNGÜENTO, TUBO, 3-5G, VÍA OFTÁLMICA",1.58,47558,835,130,76666.34,48523,28002,0,72,44356.92,28074,18693,275,575,30877.94,19543,0,0,0,0,0,16118,3099,680,31437.26,19897
104014701,"SULFADIAZINA DE PLATA 1%, crema, pote, 100-400g, Vía Tópica.",35,0,0,0,0,0,3922,102,0,140840,4024,3720,383,278,153335,4381,2535,780,610,137375,3925,1286,104,200,55650,1590
104014801,"CORTICOIDE POTENCIA ALTA: AMCINONIDE 0.1% o BETAMETASONA DIPROPIONATO 0.05%  o FLUOCINOLONA ACETÓNIDA 0.2%  o HALCINONIDA 1%  o MOMETASONA FUROATO 0.1%,  crema, tubo, 15g, Vía Tópica.",0.95,120,7912,2708,10203,10740,4240,1240,430,5614.5,5910,540,0,300,798,840,2637,862,190,3504.55,3689,0,0,0,0,0
104014901,"CLORANFENICOL 1%, ungüento, tubo 3-5g, Vía Oftálmica.",4.11,3908,1360,1730,28761.78,6998,2440,1110,1250,19728,4800,1970,1060,1080,16892.1,4110,0,570,0,2342.7,570,2840,520,320,15124.8,3680
104015301,"BENZOILO PERÓXIDO 5%, gel, tubo, 40-60g, Vía Tópica.",6.63,0,562,0,3726.06,562,0,17,0,112.71,17,0,0,0,0,0,4412,7870,5166,115680.24,17448,3826,604,540,32951.1,4970
104016801,"ACICLOVIR 3%, ungüento, tubo, 3-7g, Vía Oftálmica.",14.35,97,985,0,15526.7,1082,0,775,0,11121.25,775,0,760,0,10906,760,305490,99912,78576,6945084.3,483978,0,356,0,5108.6,356
104017001,"CLOBETASOL PROPIONATO 0.05%, crema, tubo, 25g, Vía Tópica. (Corticoide súper potente).",1.54,24405,14330,11120,76776.7,49855,5172,5490,4456,23281.72,15118,19079,12295,3176,53207,34550,45,0,0,69.3,45,0,1130,5406,10065.44,6536
104017301,"MENTOL COMPUESTO 10-20%, ungüento, tubo, Vía  Tópica.",1.25,247088,133920,139984,651240,520992,149472,57616,83504,363240,290592,0,100672,92032,240880,192704,26351,1472,525,35435,28348,237470,29312,32832,374517.5,299614
104017701,"FLUORACILO 5%, crema, tubo, 15-30g, Vía Tópica.",12.17873,69,0,0,840.33237,69,92,0,0,1120.44316,92,84,0,0,1023.01332,84,10138,6124,2211,224977.6793,18473,155,0,0,1887.70315,155
104018501,"SULFADIAZINA DE PLATA 1%, CREMA, TUBO O POTE, 30-60G VÍA TÓPICA.",2.815,69123,180,55,195242.77,69358,54238,270,273,154208.515,54781,43658,1410,820,129174.72,45888,153550,17380,24150,549150.2,195080,13624,0,1430,42377.01,15054
105001401,"ESTRÓGENO CONJUGADOS NATURALES DE ORIGEN EQUINO, 0.625MG/G, CREMA TUBO CON APLICADOR, 40-45 G  V. VAGINAL,                X42.5",4.69,38774,14163,6408,278328.05,59345,25974,11692,2798,189776.16,40464,20924,9752,1858,152584.46,32534,54010,15815,19175,417410,89000,7303,2566,984,50900.57,10853
105001801,"METRONIDAZOL 500mg, óvulo, Vía Vaginal.",0.28,469830,99490,141110,198920.4,710430,299060,46350,64040,114646,409450,265130,34840,49160,97756.4,349130,0,0,0,0,0,57260,21930,9910,24948,89100
105002501,"ANTIHEMORROIDAL CON CORTICOIDE Y ANESTÉSICO LOCAL: HIDROCORTISONA o BETAMETASONA o PREDNISOLONA con LIDOCAÍNA o BENZOCAÍNA; O DOBESILATO CALCIO MONOHIDRATO 4G /LIDOCAINA 2G / DEXAMETASONA ACETATO 0.025G, crema, jalea, pomada o ungüento rectal, con tubo aplicador, Vía Rectal.",7.2,40355,285,275,294588,40915,27630,215,1713,212817.6,29558,34510,1005,695,260712,36210,48450,0,2450,366480,50900,35030,12643,12350,432165.6,60023
105002901,"LIGNOCAÍNA (LIDOCAÍNA) 2%, jalea, tubo,  20-30g, Vía Tópica.",14.95,1800,185,444,36313.55,2429,1476,450,222,32112.6,2148,99,54,30,2735.85,183,0,0,0,0,0,2904,0,0,43414.8,2904
105004901,"PARACETAMOL (ACETAMINOFEN), 250-300MG. SUPOSITORIOS PEDIÁTRICOS, VIA RECTAL.",0.15,0,0,0,0,0,39900,810,0,6106.5,40710,68550,670,4400,11043,73620,5300,911950,7100,138652.5,924350,30100,200,700,4650,31000
